Student id,Career,Faculty Group,Gender
899,Undergraduate,AHS,Male
900,Undergraduate,AHS,Female
901,Undergraduate,AHS,Male
902,Undergraduate,AHS,Female
903,Undergraduate,AHS,Female
904,Undergraduate,AHS,Female
905,Undergraduate,AHS,Male
906,Undergraduate,AHS,Female
907,Undergraduate,AHS,Female
908,Undergraduate,AHS,Male
909,Undergraduate,AHS,Female
910,Undergraduate,ARTS,Male
911,Undergraduate,ARTS,Female
912,Undergraduate,ARTS,Male
913,Undergraduate,ARTS,Female
914,Undergraduate,ARTS,Male
915,Undergraduate,ARTS,Female
916,Undergraduate,ARTS,Male
917,Undergraduate,ARTS,Female
918,Undergraduate,ARTS,Female
919,Undergraduate,ARTS,Male
920,Undergraduate,ARTS,Female
921,Undergraduate,ARTS,Male
922,Undergraduate,ARTS,Female
923,Undergraduate,ARTS,Male
924,Undergraduate,ARTS,Female
925,Undergraduate,ARTS,Male
926,Undergraduate,ARTS,Female
927,Undergraduate,ARTS,Male
928,Undergraduate,ARTS,Female
929,Undergraduate,ARTS,Male
930,Undergraduate,ARTS,Female
931,Undergraduate,ARTS,Male
932,Undergraduate,ARTS,Female
933,Undergraduate,ARTS,Male
934,Undergraduate,ARTS,Male
935,Undergraduate,ARTS,Female
936,Undergraduate,ARTS,Male
937,Undergraduate,ARTS,Male
938,Undergraduate,ARTS,Female
939,Undergraduate,ARTS,Female
940,Undergraduate,ARTS,Male
941,Undergraduate,ARTS,Female
942,Undergraduate,ARTS,Male
943,Undergraduate,ARTS,Female
944,Undergraduate,ARTS,Male
945,Undergraduate,ARTS,Female
946,Undergraduate,ARTS,Male
947,Undergraduate,ARTS,Male
948,Undergraduate,ARTS,Female
949,Undergraduate,ARTS,Female
950,Undergraduate,ARTS,Male
951,Undergraduate,ARTS,Female
952,Undergraduate,ARTS,Male
953,Undergraduate,ARTS,Female
954,Undergraduate,ARTS,Male
955,Undergraduate,ARTS,Female
956,Undergraduate,ARTS,Male
957,Undergraduate,ARTS,Male
958,Undergraduate,ARTS,Male
959,Undergraduate,ARTS,Female
960,Undergraduate,ARTS,Female
961,Undergraduate,ARTS,Male
962,Undergraduate,ARTS,Female
963,Undergraduate,ARTS,Female
964,Undergraduate,ARTS,Male
965,Undergraduate,ARTS,Female
966,Undergraduate,ARTS,Male
967,Undergraduate,ARTS,Female
968,Undergraduate,ARTS,Female
969,Undergraduate,ARTS,Male
970,Undergraduate,ARTS,Female
971,Undergraduate,ARTS,Male
972,Undergraduate,ARTS,Female
973,Undergraduate,ARTS,Female
974,Undergraduate,ARTS,Male
975,Undergraduate,ARTS,Female
976,Undergraduate,ARTS,Female
977,Undergraduate,ARTS,Male
978,Undergraduate,ARTS,Female
979,Undergraduate,ARTS,Female
980,Undergraduate,ARTS,Male
981,Undergraduate,ARTS,Female
982,Undergraduate,ARTS,Male
983,Undergraduate,ARTS,Female
984,Undergraduate,ARTS,Male
985,Undergraduate,ARTS,Male
986,Undergraduate,ARTS,Female
987,Undergraduate,ARTS,Male
988,Undergraduate,ARTS,Female
989,Undergraduate,ARTS,Male
990,Undergraduate,ARTS,Male
991,Undergraduate,ARTS,Female
992,Undergraduate,ARTS,Male
993,Undergraduate,ARTS,Male
994,Undergraduate,ARTS,Female
995,Undergraduate,ARTS,Female
996,Undergraduate,ARTS,Female
997,Undergraduate,ARTS,Male
998,Undergraduate,ARTS,Female
999,Undergraduate,ARTS,Male
1000,Undergraduate,ARTS,Female
1001,Undergraduate,ARTS,Female
1002,Undergraduate,ARTS,Male
1003,Undergraduate,ARTS,Female
1004,Undergraduate,ARTS,Female
1005,Undergraduate,ARTS,Female
1006,Undergraduate,ARTS,Female
1007,Undergraduate,ARTS,Male
1008,Undergraduate,ARTS,Female
1009,Undergraduate,ARTS,Male
1010,Undergraduate,ARTS,Female
1011,Undergraduate,ARTS,Male
1012,Undergraduate,ARTS,Female
1013,Undergraduate,ARTS,Male
1014,Undergraduate,ARTS,Female
1015,Undergraduate,ARTS,Male
1016,Undergraduate,ARTS,Female
1017,Undergraduate,ARTS,Female
1018,Undergraduate,ARTS,Female
1019,Undergraduate,ARTS,Male
1020,Undergraduate,ARTS,Female
1021,Undergraduate,ARTS,Female
1022,Undergraduate,ARTS,Male
1023,Undergraduate,ARTS,Female
1024,Undergraduate,ARTS,Male
1025,Undergraduate,ARTS,Female
1026,Undergraduate,ARTS,Male
1027,Undergraduate,ARTS,Female
1028,Undergraduate,ARTS,Male
1029,Undergraduate,ARTS,Female
1030,Undergraduate,ARTS,Male
1031,Undergraduate,ARTS,Female
1032,Undergraduate,ARTS,Male
1033,Undergraduate,ARTS,Female
1034,Undergraduate,ARTS,Female
1035,Undergraduate,ARTS,Female
1036,Undergraduate,ARTS,Male
1037,Undergraduate,ARTS,Female
1038,Undergraduate,ARTS,Female
1039,Undergraduate,ARTS,Female
1040,Undergraduate,ARTS,Female
1041,Undergraduate,ARTS,Female
1042,Undergraduate,ARTS,Male
1043,Undergraduate,ARTS,Female
1044,Undergraduate,ARTS,Male
1045,Undergraduate,ARTS,Female
1046,Undergraduate,ARTS,Male
1047,Undergraduate,ARTS,Female
1048,Undergraduate,ARTS,Female
1049,Undergraduate,ARTS,Female
1050,Undergraduate,ARTS,Female
1051,Undergraduate,ARTS,Female
1052,Undergraduate,ARTS,Male
1053,Undergraduate,ARTS,Female
1054,Undergraduate,ARTS,Male
1055,Undergraduate,ARTS,Female
1056,Undergraduate,ARTS,Male
1057,Undergraduate,ARTS,Female
1058,Undergraduate,ARTS,Female
1059,Undergraduate,ARTS,Female
1060,Undergraduate,CFM,Male
1061,Undergraduate,CFM,Female
1062,Undergraduate,CFM,Male
1063,Undergraduate,CFM,Female
1064,Undergraduate,CFM,Male
1065,Undergraduate,CFM,Female
1066,Undergraduate,CFM,Female
1067,Undergraduate,CFM,Female
1068,Undergraduate,ENG,Male
1069,Undergraduate,ENG,Female
1070,Undergraduate,ENG,Male
1071,Undergraduate,ENG,Female
1072,Undergraduate,ENG,Female
1073,Undergraduate,ENG,Male
1074,Undergraduate,ENG,Female
1075,Undergraduate,ENG,Male
1076,Undergraduate,ENG,Female
1077,Undergraduate,ENG,Male
1078,Undergraduate,ENG,Female
1079,Undergraduate,ENG,Female
1080,Undergraduate,ENG,Male
1081,Undergraduate,ENG,Female
1082,Undergraduate,ENG,Male
1083,Undergraduate,ENG,Female
1084,Undergraduate,ENG,Male
1085,Undergraduate,ENG,Male
1086,Undergraduate,ENG,Female
1087,Undergraduate,ENG,Male
1088,Undergraduate,ENG,Female
1089,Undergraduate,ENG,Male
1090,Undergraduate,ENG,Female
1091,Undergraduate,ENG,Male
1092,Undergraduate,ENG,Female
1093,Undergraduate,ENG,Male
1094,Undergraduate,ENG,Female
1095,Undergraduate,ENG,Male
1096,Undergraduate,ENG,Female
1097,Undergraduate,ENG,Male
1098,Undergraduate,ENG,Female
1099,Undergraduate,ENG,Male
1100,Undergraduate,ENG,Female
1101,Undergraduate,ENG,Male
1102,Undergraduate,ENG,Male
1103,Undergraduate,ENG,Male
1104,Undergraduate,ENG,Male
1105,Undergraduate,ENG,Female
1106,Undergraduate,ENG,Male
1107,Undergraduate,ENG,Female
1108,Undergraduate,ENG,Male
1109,Undergraduate,ENG,Female
1110,Undergraduate,ENG,Male
1111,Undergraduate,ENG,Male
1112,Undergraduate,ENG,Male
1113,Undergraduate,ENG,Female
1114,Undergraduate,ENG,Male
1115,Undergraduate,ENG,Female
1116,Undergraduate,ENG,Male
1117,Undergraduate,ENG,Male
1118,Undergraduate,ENG,Female
1119,Undergraduate,ENG,Male
1120,Undergraduate,ENG,Female
1121,Undergraduate,ENG,Female
1122,Undergraduate,ENG,Male
1123,Undergraduate,ENG,Female
1124,Undergraduate,ENG,Male
1125,Undergraduate,ENG,Male
1126,Undergraduate,ENG,Female
1127,Undergraduate,ENG,Male
1128,Undergraduate,ENG,Male
1129,Undergraduate,ENG,Female
1130,Undergraduate,ENG,Male
1131,Undergraduate,ENG,Female
1132,Undergraduate,ENG,Male
1133,Undergraduate,ENG,Female
1134,Undergraduate,ENG,Male
1135,Undergraduate,ENG,Female
1136,Undergraduate,ENG,Male
1137,Undergraduate,ENG,Male
1138,Undergraduate,ENG,Female
1139,Undergraduate,ENG,Male
1140,Undergraduate,ENG,Male
1141,Undergraduate,ENG,Male
1142,Undergraduate,ENG,Female
1143,Undergraduate,ENG,Male
1144,Undergraduate,ENG,Female
1145,Undergraduate,ENG,Male
1146,Undergraduate,ENG,Female
1147,Undergraduate,ENG,Male
1148,Undergraduate,ENG,Male
1149,Undergraduate,ENG,Female
1150,Undergraduate,ENG,Male
1151,Undergraduate,ENG,Female
1152,Undergraduate,ENG,Male
1153,Undergraduate,ENG,Female
1154,Undergraduate,ENG,Male
1155,Undergraduate,ENG,Female
1156,Undergraduate,ENG,Male
1157,Undergraduate,ENG,Female
1158,Undergraduate,ENG,Female
1159,Undergraduate,ENG,Male
1160,Undergraduate,ENG,Female
1161,Undergraduate,ENG,Male
1162,Undergraduate,ENG,Female
1163,Undergraduate,ENG,Female
1164,Undergraduate,ENG,Male
1165,Undergraduate,ENV,Male
1166,Undergraduate,ENV,Female
1167,Undergraduate,ENV,Male
1168,Undergraduate,ENV,Female
1169,Undergraduate,ENV,Female
1170,Undergraduate,ENV,Male
1171,Undergraduate,ENV,Female
1172,Undergraduate,ENV,Male
1173,Undergraduate,ENV,Female
1174,Undergraduate,ENV,Male
1175,Undergraduate,ENV,Female
1176,Undergraduate,ENV,Male
1177,Undergraduate,ENV,Female
1178,Undergraduate,ENV,Male
1179,Undergraduate,ENV,Female
1180,Undergraduate,ENV,Female
1181,Undergraduate,ENV,Male
1182,Undergraduate,ENV,Female
1183,Undergraduate,ENV,Female
1184,Undergraduate,ENV,Male
1185,Undergraduate,ENV,Female
1186,Undergraduate,ENV,Male
1187,Undergraduate,ENV,Female
1188,Undergraduate,ENV,Male
1189,Undergraduate,ENV,Female
1190,Undergraduate,ENV,Female
1191,Undergraduate,ENV,Male
1192,Undergraduate,ENV,Female
1193,Undergraduate,ENV,Male
1194,Undergraduate,ENV,Female
1195,Undergraduate,ENV,Male
1196,Undergraduate,ENV,Female
1197,Undergraduate,ENV,Male
1198,Undergraduate,ENV,Male
1199,Undergraduate,ENV,Male
1200,Undergraduate,ENV,Male
1201,Undergraduate,ENV,Female
1202,Undergraduate,ENV,Male
1203,Undergraduate,ENV,Female
1204,Undergraduate,ENV,Male
1205,Undergraduate,ENV,Male
1206,Undergraduate,ENV,Female
1207,Undergraduate,ENV,Male
1208,Undergraduate,ENV,Female
1209,Undergraduate,MATH,Male
1210,Undergraduate,MATH,Female
1211,Undergraduate,MATH,Male
1212,Undergraduate,MATH,Female
1213,Undergraduate,MATH,Male
1214,Undergraduate,MATH,Female
1215,Undergraduate,MATH,Male
1216,Undergraduate,MATH,Female
1217,Undergraduate,MATH,Male
1218,Undergraduate,MATH,Male
1219,Undergraduate,MATH,Female
1220,Undergraduate,MATH,Male
1221,Undergraduate,MATH,Female
1222,Undergraduate,MATH,Male
1223,Undergraduate,MATH,Female
1224,Undergraduate,MATH,Male
1225,Undergraduate,MATH,Female
1226,Undergraduate,MATH,Male
1227,Undergraduate,MATH,Female
1228,Undergraduate,MATH,Male
1229,Undergraduate,MATH,Male
1230,Undergraduate,MATH,Male
1231,Undergraduate,MATH,Male
1232,Undergraduate,MATH,Female
1233,Undergraduate,MATH,Male
1234,Undergraduate,MATH,Male
1235,Undergraduate,MATH,Male
1236,Undergraduate,MATH,Female
1237,Undergraduate,MATH,Male
1238,Undergraduate,MATH,Female
1239,Undergraduate,MATH,Male
1240,Undergraduate,MATH,Male
1241,Undergraduate,MATH,Female
1242,Undergraduate,MATH,Male
1243,Undergraduate,MATH,Female
1244,Undergraduate,MATH,Male
1245,Undergraduate,MATH,Male
1246,Undergraduate,MATH,Male
1247,Undergraduate,MATH,Female
1248,Undergraduate,MATH,Male
1249,Undergraduate,MATH,Female
1250,Undergraduate,MATH,Male
1251,Undergraduate,MATH,Female
1252,Undergraduate,MATH,Male
1253,Undergraduate,MATH,Male
1254,Undergraduate,MATH,Male
1255,Undergraduate,MATH,Female
1256,Undergraduate,MATH,Male
1257,Undergraduate,MATH,Female
1258,Undergraduate,MATH,Male
1259,Undergraduate,MATH,Female
1260,Undergraduate,MATH,Male
1261,Undergraduate,MATH,Female
1262,Undergraduate,MATH,Male
1263,Undergraduate,MATH,Male
1264,Undergraduate,MATH,Female
1265,Undergraduate,MATH,Male
1266,Undergraduate,MATH,Female
1267,Undergraduate,MATH,Male
1268,Undergraduate,MATH,Female
1269,Undergraduate,MATH,Male
1270,Undergraduate,MATH,Female
1271,Undergraduate,MATH,Male
1272,Undergraduate,MATH,Female
1273,Undergraduate,MATH,Male
1274,Undergraduate,MATH,Female
1275,Undergraduate,MATH,Male
1276,Undergraduate,MATH,Male
1277,Undergraduate,MATH,Male
1278,Undergraduate,MATH,Female
1279,Undergraduate,MATH,Male
1280,Undergraduate,MATH,Female
1281,Undergraduate,MATH,Male
1282,Undergraduate,MATH,Female
1283,Undergraduate,MATH,Male
1284,Undergraduate,MATH,Male
1285,Undergraduate,MATH,Male
1286,Undergraduate,MATH,Male
1287,Undergraduate,MATH,Male
1288,Undergraduate,MATH,Female
1289,Undergraduate,MATH,Male
1290,Undergraduate,MATH,Female
1291,Undergraduate,MATH,Female
1292,Undergraduate,MATH,Female
1293,Undergraduate,MATH,Male
1294,Undergraduate,MATH,Male
1295,Undergraduate,MATH,Male
1296,Undergraduate,MATH,Female
1297,Undergraduate,MATH,Male
1298,Undergraduate,MATH,Female
1299,Undergraduate,MATH,Male
1300,Undergraduate,MATH,Male
1301,Undergraduate,MATH,Male
1302,Undergraduate,MATH,Male
1303,Undergraduate,MATH,Female
1304,Undergraduate,MATH,Male
1305,Undergraduate,MATH,Female
1306,Undergraduate,MATH,Male
1307,Undergraduate,MATH,Female
1308,Undergraduate,MATH,Male
1309,Undergraduate,MATH,Female
1310,Undergraduate,MATH,Female
1311,Undergraduate,MATH,Male
1312,Undergraduate,MATH,Male
1313,Undergraduate,MATH,Female
1314,Undergraduate,MATH,Male
1315,Undergraduate,MATH,Female
1316,Undergraduate,MATH,Male
1317,Undergraduate,MATH,Female
1318,Undergraduate,MATH,Male
1319,Undergraduate,MATH,Female
1320,Undergraduate,MATH,Male
1321,Undergraduate,MATH,Female
1322,Undergraduate,MATH,Male
1323,Undergraduate,MATH,Female
1324,Undergraduate,MATH,Male
1325,Undergraduate,MATH,Female
1326,Undergraduate,MATH,Male
1327,Undergraduate,MATH,Female
1328,Undergraduate,MATH,Male
1329,Undergraduate,MATH,Female
1330,Undergraduate,MATH,Male
1331,Undergraduate,MATH,Female
1332,Undergraduate,MATH,Male
1333,Undergraduate,MATH,Male
1334,Undergraduate,MATH,Male
1335,Undergraduate,MATH,Female
1336,Undergraduate,MATH,Male
1337,Undergraduate,MATH,Female
1338,Undergraduate,MATH,Male
1339,Undergraduate,MATH,Female
1340,Undergraduate,MATH,Male
1341,Undergraduate,MATH,Female
1342,Undergraduate,MATH,Male
1343,Undergraduate,MATH,Female
1344,Undergraduate,MATH,Male
1345,Undergraduate,MATH,Female
1346,Undergraduate,MATH,Male
1347,Undergraduate,MATH,Male
1348,Undergraduate,MATH,Male
1349,Undergraduate,MATH,Male
1350,Undergraduate,MATH,Male
1351,Undergraduate,MATH,Female
1352,Undergraduate,MATH,Female
1353,Undergraduate,MATH,Female
1354,Undergraduate,MATH,Male
1355,Undergraduate,MATH,Female
1356,Undergraduate,SCI,Male
1357,Undergraduate,SCI,Female
1358,Undergraduate,SCI,Male
1359,Undergraduate,SCI,Female
1360,Undergraduate,SCI,Male
1361,Undergraduate,SCI,Male
1362,Undergraduate,SCI,Male
1363,Undergraduate,SCI,Female
1364,Undergraduate,SCI,Male
1365,Undergraduate,SCI,Female
1366,Undergraduate,SCI,Male
1367,Undergraduate,SCI,Female
1368,Undergraduate,SCI,Male
1369,Undergraduate,SCI,Female
1370,Undergraduate,SCI,Female
1371,Undergraduate,SCI,Male
1372,Undergraduate,SCI,Female
1373,Undergraduate,SCI,Female
1374,Undergraduate,SCI,Female
1375,Undergraduate,SCI,Male
1376,Undergraduate,SCI,Male
1377,Undergraduate,SCI,Female
1378,Undergraduate,SCI,Male
1379,Undergraduate,SCI,Female
1380,Undergraduate,SCI,Male
1381,Undergraduate,SCI,Female
1382,Undergraduate,SCI,Female
1383,Undergraduate,SCI,Male
1384,Undergraduate,SCI,Female
1385,Undergraduate,SCI,Female
1386,Undergraduate,SCI,Male
1387,Undergraduate,SCI,Female
1388,Undergraduate,SCI,Female
1389,Undergraduate,SCI,Male
1390,Undergraduate,SCI,Female
1391,Undergraduate,SCI,Male
1392,Undergraduate,SCI,Female
1393,Undergraduate,SCI,Male
1394,Undergraduate,SCI,Female
1395,Undergraduate,SCI,Male
1396,Undergraduate,SCI,Male
1397,Undergraduate,SCI,Female
1398,Undergraduate,SCI,Female
1399,Undergraduate,SCI,Male
1400,Undergraduate,SCI,Male
1401,Undergraduate,SCI,Female
1402,Undergraduate,SCI,Female
1403,Undergraduate,SCI,Female
1404,Undergraduate,SCI,Male
1405,Undergraduate,SCI,Female
1406,Undergraduate,SCI,Female
1407,Undergraduate,SCI,Female
1408,Undergraduate,SCI,Male
1409,Undergraduate,SCI,Male
1410,Undergraduate,SCI,Male
1411,Undergraduate,SCI,Male
1412,Undergraduate,SCI,Male
1413,Undergraduate,SCI,Female
1414,Undergraduate,SCI,Male
1415,Undergraduate,SCI,Male
1416,Undergraduate,SCI,Female
1417,Undergraduate,SCI,Male
1418,Undergraduate,SCI,Male
1419,Undergraduate,SCI,Male
1420,Undergraduate,SCI,Female
1421,Undergraduate,SCI,Male
1422,Undergraduate,SCI,Male
1423,Undergraduate,SCI,Male
1424,Undergraduate,SCI,Male
1425,Undergraduate,SCI,Female
1426,Undergraduate,SCI,Male
1427,Undergraduate,SCI,Female
1428,Undergraduate,SCI,Female
1429,Undergraduate,SCI,Male
1430,Undergraduate,SCI,Female
1431,Undergraduate,SCI,Male
1432,Undergraduate,SCI,Female
1433,Undergraduate,SCI,Male
1434,Undergraduate,SCI,Female
1435,Undergraduate,SCI,Male
1436,Undergraduate,SCI,Female
1437,Undergraduate,SCI,Male
1438,Undergraduate,SCI,Female
1439,Undergraduate,SCI,Female
1440,Undergraduate,SCI,Male
1441,Undergraduate,SCI,Female
1442,Undergraduate,SCI,Male
1443,Undergraduate,SCI,Male
1444,Undergraduate,SCI,Female
1445,Undergraduate,SCI,Male
1446,Undergraduate,SCI,Female
1447,Undergraduate,SCI,Male
1448,Undergraduate,SCI,Female
1449,Undergraduate,SE,Male
1450,Undergraduate,SE,Female
1451,Undergraduate,SE,Male
1452,Undergraduate,SE,Female
1453,Undergraduate,SE,Male
1454,Undergraduate,SE,Female
1455,Undergraduate,SE,Male
1456,Undergraduate,SE,Female
1457,Undergraduate,SE,Male
1458,Undergraduate,SE,Female
1459,Undergraduate,SE,Male
1460,Undergraduate,ARTS,Female
1461,Undergraduate,ARTS,Female
1462,Undergraduate,ARTS,Female
1463,Undergraduate,ARTS,Female
1464,Undergraduate,ARTS,Female
1465,Undergraduate,ARTS,Female
1466,Undergraduate,ARTS,Female
1467,Undergraduate,ARTS,Female
1468,Undergraduate,ARTS,Male
1469,Undergraduate,ARTS,Female
1470,Undergraduate,ARTS,Male
1471,Undergraduate,ARTS,Female
1472,Undergraduate,ARTS,Female
1473,Undergraduate,ARTS,Female
1474,Undergraduate,ARTS,Female
1475,Undergraduate,ARTS,Male
1476,Undergraduate,ARTS,Female
1477,Undergraduate,ARTS,Male
1478,Undergraduate,ARTS,Male
1479,Undergraduate,ARTS,Female
1480,Undergraduate,ARTS,Female
1481,Undergraduate,ARTS,Female
1482,Undergraduate,ARTS,Female
1483,Undergraduate,ARTS,Male
1484,Undergraduate,ARTS,Female
1485,Undergraduate,ARTS,Male
1486,Undergraduate,ARTS,Female
1487,Undergraduate,ARTS,Male
1488,Undergraduate,ARTS,Female
1489,Undergraduate,ARTS,Female
1490,Undergraduate,ARTS,Male
1491,Undergraduate,ARTS,Female
1492,Undergraduate,ARTS,Male
1493,Undergraduate,ARTS,Male
1494,Undergraduate,ARTS,Male
1495,Undergraduate,ARTS,Male
1496,Undergraduate,ARTS,Male
1497,Undergraduate,ARTS,Female
1498,Undergraduate,ARTS,Male
1499,Undergraduate,ARTS,Female
1500,Undergraduate,ARTS,Female
1501,Undergraduate,ARTS,Male
1502,Undergraduate,ARTS,Female
1503,Undergraduate,ARTS,Female
1504,Undergraduate,ARTS,Female
1505,Undergraduate,ARTS,Female
1506,Undergraduate,ARTS,Female
1507,Undergraduate,ARTS,Male
1508,Undergraduate,ARTS,Female
1509,Undergraduate,ARTS,Male
1510,Undergraduate,ARTS,Female
1511,Undergraduate,ARTS,Female
1512,Undergraduate,ARTS,Male
1513,Undergraduate,ARTS,Male
1514,Undergraduate,ARTS,Male
1515,Undergraduate,ARTS,Female
1516,Undergraduate,ARTS,Female
1517,Undergraduate,ARTS,Male
1518,Undergraduate,ARTS,Male
1519,Undergraduate,ARTS,Male
1520,Undergraduate,ARTS,Female
1521,Undergraduate,ARTS,Male
1522,Undergraduate,ARTS,Male
1523,Undergraduate,ARTS,Female
1524,Undergraduate,ARTS,Male
1525,Undergraduate,ARTS,Female
1526,Undergraduate,ARTS,Male
1527,Undergraduate,ARTS,Female
1528,Undergraduate,ARTS,Female
1529,Undergraduate,ARTS,Male
1530,Undergraduate,ARTS,Female
1531,Undergraduate,ARTS,Male
1532,Undergraduate,ARTS,Female
1533,Undergraduate,ARTS,Female
1534,Undergraduate,ARTS,Male
1535,Undergraduate,ARTS,Female
1536,Undergraduate,ARTS,Female
1537,Undergraduate,MATH,Female
1538,Undergraduate,MATH,Female
1539,Undergraduate,MATH,Male
1540,Undergraduate,MATH,Female
1541,Undergraduate,MATH,Male
1542,Undergraduate,MATH,Female
1543,Undergraduate,MATH,Male
1544,Undergraduate,MATH,Female
1545,Undergraduate,MATH,Female
1546,Undergraduate,MATH,Female
1547,Undergraduate,MATH,Male
1548,Undergraduate,MATH,Female
1549,Undergraduate,MATH,Female
1550,Undergraduate,MATH,Male
1551,Undergraduate,MATH,Male
1552,Undergraduate,MATH,Male
1553,Undergraduate,MATH,Female
1554,Undergraduate,MATH,Male
1555,Undergraduate,MATH,Female
1556,Undergraduate,MATH,Male
1557,Undergraduate,MATH,Female
1558,Undergraduate,MATH,Male
1559,Undergraduate,MATH,Female
1560,Undergraduate,MATH,Male
1561,Undergraduate,MATH,Male
